Company,Time,Debt1,Debt2,Equity1,Equity2,FL,OL,SL,LL,Q,CF,CA,Cycle,Cycle*Q,Cycle*CF,Cycle*CA,ROA,SCALE
600183.SH,20051231,-0.01399645,0.0215312332,0.0425327239,0.0417727293,-0.01399645,0.0355276833,0.0323496617,-0.010818429,,0.0227362619,0.4813733346,1,,0.0227362619,0.4813733346,0.0792070164,7.9890826742
600183.SH,20060331,-0.014726017,-0.031495824,0.0012775933,0.0344924418,-0.014726017,-0.016769807,-0.031495824,0,,-0.180756442,0.4681128535,0,,0,0,0.0344924418,7.9920747773
600183.SH,20060630,0.0520515708,0.0864046465,-0.023786524,0.0059855416,0.0520515708,0.0343530757,0.0559727839,0.0304318626,,0.1152902324,0.4617594567,0,,0,0,0.0791603416,8.0804429059
600183.SH,20060930,0.0171870871,0.0599033239,0.0886017604,0.0330764842,0.0171870871,0.0427162368,0.0320452719,0.027858052,,-0.16297369,0.4712417615,0,,0,0,0.1176895597,8.1693506694
600183.SH,20061231,-0.014149614,-0.071024645,0.0092115932,0.0344553847,-0.014731594,-0.056293051,-0.064778628,-0.006246017,,0.1201498568,0.4038771862,1,,0.1201498568,0.4038771862,0.1285017909,8.1320959626
600183.SH,20070331,0.0324503287,0.0562925245,0.0290237367,0.025441468,0.0324503287,0.0238421958,0.0562925245,0,,0.0001433601,0.3980752765,0,,0,0,0.025441468,8.2106612377
600183.SH,20070630,0.0155816548,0.0758192923,-0.02412299,0.0122397299,0.0155816548,0.0602376375,0.0866889313,-0.010869639,,0.0163281544,0.4102431946,0,,0,0,0.0617651479,8.2950566579
600183.SH,20070930,0.0435057419,0.0862475534,0.0019598504,0.0372665031,0.0435057419,0.0427418116,0.0817520827,0.0044954707,,-0.081956801,0.4684932064,1,,-0.081956801,0.4684932064,0.0937844348,8.4115179596
600183.SH,20071231,0.0154099157,-0.002060582,0.004535605,0.0299170583,0.0174105452,-0.019471127,-0.00183829,-0.000222292,,0.0614423561,0.460694832,1,,0.0614423561,0.460694832,0.1103282944,8.4389935459
600183.SH,20080331,-0.009475683,0.0134657788,-0.000072666,0.0125274365,-0.009475683,0.0229414618,0.0134657788,0,,-0.005967021,0.4367815654,0,,0,0,0.0125723121,8.4646546589
600183.SH,20080630,0.0227969173,0.0632697263,0.0012136366,0.0021619958,0.0227969173,0.040472809,0.0607402627,0.0025294636,,0.0339503974,0.4383317403,1,,0.0339503974,0.4383317403,0.0386487917,8.5280347488
600183.SH,20080930,-0.02331351,-0.044522402,0.0002621623,0.0143197668,-0.02331351,-0.021208892,-0.044522402,0,,-0.028447566,0.402742252,1,,-0.028447566,0.402742252,0.0505949873,8.4973666174
600183.SH,20081231,-0.000108735,-0.109484587,-0.006866029,-0.031113805,0.003047221,-0.112531808,-0.108560445,-0.000924142,,0.0069359417,0.3525873144,1,,0.0069359417,0.3525873144,0.0210696449,8.3458476808
600183.SH,20090331,-0.064599709,-0.048978196,-0.000660202,0.0066063371,-0.064079847,0.0151016506,-0.049498058,0.0005198625,,0.0455280178,0.4033030166,0,,0,0,0.0066063371,8.3025519429
600183.SH,20090630,0.038132702,0.0681364634,0.0023185033,-0.012254365,0.0392854839,0.0288509795,0.0565725772,0.0115638862,,0.0235579493,0.4459698144,0,,0,0,0.0302288148,8.3569284722
600183.SH,20090930,0.0236058568,0.0371186794,0.0017989755,0.0230636217,0.0260517488,0.0110669306,0.0111963561,0.0259223233,,-0.037201481,0.4109644137,0,,0,0,0.0516925897,8.4153693477
600183.SH,20091231,-0.012985416,-0.005130158,0.0027391841,0.02714919,-0.01701536,0.0118852026,-0.029293659,0.0241635014,,0.0449042849,0.4236072101,1,,0.0449042849,0.4236072101,0.0759073985,8.4371494621
600183.SH,20100331,0.0161319115,0.0544280223,0.0021841972,0.026726684,0.0168695322,0.03755849,0.0363570505,0.0180709718,,-0.083227428,0.4214125689,0,,0,0,0.026726684,8.5151791045
600183.SH,20100630,0.0071296252,0.0562251484,0.0031165707,0.0175011734,0.0070755164,0.049149632,0.0647282571,-0.008503109,,0.0339928557,0.4124139015,0,,0,0,0.0652435339,8.5863142467
600183.SH,20100930,-0.00048068,-0.004198025,0.0018609214,0.0245975721,-0.000698007,-0.003500018,-0.012156956,0.0079589317,,-0.053829539,0.4132721018,1,,-0.053829539,0.4132721018,0.0853730959,8.6065085106
600183.SH,20101231,0.0112581619,-0.004113404,0.0015586798,0.0218450572,0.0100730422,-0.014186446,0.0447384347,-0.048851838,,0.1083490306,0.3854922409,1,,0.1083490306,0.3854922409,0.1055223723,8.6240848103
600183.SH,20110331,0.0828254765,0.1196877314,0.0018786075,0.0276820475,0.0866042584,0.033083473,0.1368348253,-0.017147094,,-0.195874954,0.4049849533,0,,0,0,0.0276942328,8.7615569687
600183.SH,20110630,-0.029233807,-0.045808913,0.1808884576,0.1630047921,-0.02676191,-0.019047003,-0.048139834,0.0023309208,,0.0879617583,0.3424815896,1,,0.0879617583,0.3424815896,0.0528810455,8.8723788349
600183.SH,20110930,-0.041614645,-0.037060022,0.0006661454,0.0146956479,-0.042572943,0.0055129343,-0.057268591,0.0202085823,,-0.079483166,0.3006432268,1,,-0.079483166,0.3006432268,0.0620421206,8.8497605855
600183.SH,20111231,-0.030949274,-0.038735332,0.0015011934,0.0063412705,-0.029881484,-0.008853863,-0.043890494,0.0051551479,,0.0467268481,0.377369739,1,,0.0467268481,0.377369739,0.0688782055,8.8168302227
600183.SH,20120331,0.0008224141,0.0029398038,0.0005691698,0.0125368233,0.0018362806,0.0011035233,-0.012031254,0.0149710575,,0.0395510215,0.3937366307,0,,0,0,0.0125368085,8.8321883084
600183.SH,20120630,0.0192145299,0.0319413365,0.0006896976,-0.034937237,0.0188146621,0.0131266744,0.0148261858,0.0171151506,,-0.005759376,0.3949288125,1,,-0.005759376,0.3949288125,0.0285219962,8.8291879116
600183.SH,20120930,-0.023137824,-0.014338481,0.0004951881,0.0101270618,-0.02244295,0.0081044837,0.0224198635,-0.03675833,,-0.012445055,0.4032410908,1,,-0.012445055,0.4032410908,0.0387347492,8.8249675992
600183.SH,20121231,-0.012713728,-0.023288458,0.0003068817,0.0106941073,-0.013224315,-0.010064157,-0.022777885,-0.000510587,,0.0154230312,0.4136732411,1,,0.0154230312,0.4136732411,0.0495996579,8.8122932673
600183.SH,20130331,0.0393684836,0.028851062,0.000192323,0.0139091234,0.0392887671,-0.010437705,0.0372438329,-0.008392771,,-0.009349979,0.4200039102,0,,0,0,0.0139091234,8.8541644892
600183.SH,20130630,0.0233449894,0.0557253256,-0.00359225,-0.019027787,0.023185726,0.0325395996,0.0587403062,-0.003014981,,0.0592932445,0.389799332,0,,0,0,0.0283257031,8.8902047059
600183.SH,20130930,0.0339172399,0.0444290978,-0.000522071,0.0334948864,0.0337839985,0.0106450993,0.0219513785,0.0224777193,,-0.086388533,0.4182314005,1,,-0.086388533,0.4182314005,0.0613148371,8.9652416603
600183.SH,20131231,-0.015068833,-0.001610358,0.0008494721,0.0153383358,-0.014161952,0.0125515942,-0.021526032,0.0199156743,,0.0552388488,0.3920208225,1,,0.0552388488,0.3920208225,0.0714522244,8.9788762757
600183.SH,20140331,0.0089563122,0.0891651875,0.001155802,-0.055273472,0.0092540039,0.0799111836,0.0958741783,-0.006708991,,0.0382679895,0.4039064288,0,,0,0,0.0155830591,9.0122063221
600183.SH,20140630,0.0282817315,-0.022160879,-0.001704765,0.0177273693,0.0257044142,-0.047865281,-0.01726721,-0.004893656,,-0.074170212,0.403258911,0,,0,0,0.0347223366,9.0077629554
600183.SH,20140930,0.03715264,0.0335508812,0.0011006177,0.0181387804,0.0370398585,-0.00348899,0.0438084754,-0.010257606,,-0.040612644,0.5011891408,1,,-0.040612644,0.5011891408,0.0521493595,9.0581610161
600183.SH,20141231,-0.015967214,-0.04389258,0.0008824171,0.01198775,-0.01622369,-0.027668902,-0.043566254,-0.000326338,,-0.002754967,0.4725500519,1,,-0.002754967,0.4725500519,0.0608251956,9.0257361359
600183.SH,20150331,0.0088855357,0.0451444648,0.0008199455,-0.027765511,0.0087335451,0.0364109317,0.0265376559,0.018606821,,0.1020250849,0.4837028713,0,,0,0,0.0143353176,9.0429658141
600183.SH,20150630,0.0332660301,-0.011206045,0.0010906122,0.0143374959,0.0340592842,-0.045265329,-0.017803887,0.0065978414,,-0.037071581,0.4693087831,0,,0,0,0.0274299846,9.0460923602
600183.SH,20150930,0.008238739,0.0147882539,0.007483611,0.0202117175,0.0091034682,0.0056847857,-0.000744993,0.0155332468,,-0.000619046,0.4951560022,0,,0,0,0.0403551995,9.0804937593
600183.SH,20151231,-0.027533171,-0.018052706,0.0034447919,0.0269109419,-0.024603938,0.0065512441,-0.016575337,-0.001477358,,0.0618072167,0.476208622,1,,0.0618072167,0.476208622,0.0629601492,9.0893129916
600183.SH,20160331,0.0142344378,0.0015883912,0.0004735388,0.017748914,0.0146328872,-0.013044507,-0.001743446,0.0033318258,,-0.072148555,0.4712311615,0,,0,0,0.0174263668,9.108465707
600183.SH,20160630,0.0021320882,0.0179972105,0.0151260475,-0.014558518,0.0019693565,0.016027854,0.0162962723,0.0017009382,,0.0022698073,0.4614307811,0,,0,0,0.0354146677,9.1118985005
600183.SH,20160930,-0.024362968,-0.008770609,0.0018378295,0.0221173143,-0.024525131,0.0157545111,0.0134783029,-0.022248923,,-0.001106562,0.453304076,0,,0,0,0.0558902412,9.1251569124
600183.SH,20161231,-0.015640798,0.00842863,0.0027062741,0.0297310117,-0.015739846,0.0241684979,0.0092519927,-0.000823341,,0.0568540024,0.52201737,1,,0.0568540024,0.52201737,0.0828277937,9.1626064932
600183.SH,20170331,0.022335882,0.0194640381,0.0004125395,0.0301981628,0.0224843421,-0.003020315,0.0074960184,0.0119680092,,-0.065164041,0.5190322042,0,,0,0,0.0304808495,9.2110748922
600183.SH,20170630,0.0211270161,0.0321554625,0.0188327119,-0.003459708,0.0205034643,0.0116519982,0.0257016647,0.0064537978,,0.0006051453,0.5171826394,0,,0,0,0.0554747377,9.2393666344
600183.SH,20170930,-0.000599212,0.0205855034,0.0015465904,0.0274854293,-0.0007918,0.0213772939,0.0054161263,0.0151693674,,-0.028226503,0.503611005,1,,-0.028226503,0.503611005,0.0809806965,9.2863179018
600183.SH,20171231,0.124756287,0.1366239533,0.0286825847,0.0535240879,0.1300798165,0.0065441368,0.002144877,0.1344790763,,0.0284504398,0.4741173576,1,,0.0284504398,0.4741173576,0.103188641,9.4603956056
600183.SH,20180331,-0.022113839,-0.02414086,0.0003637655,0.0197832041,-0.022223995,-0.001916866,-0.023677491,-0.000463369,,-0.006102066,0.411410798,0,,0,0,0.020299871,9.4560284274
600183.SH,20180630,-0.011213995,-0.005832746,0.0022123023,-0.0270041,-0.011500142,0.0056674041,0.0002420257,-0.006074764,,0.0152967614,0.4148738942,1,,0.0152967614,0.4148738942,0.0441360028,9.4226403598
600183.SH,20180930,-0.002752599,-0.000535245,0.0024195589,0.0248427042,-0.001363732,0.0008284791,0.0168779969,-0.01741325,,-0.029603457,0.4291720052,1,,-0.029603457,0.4291720052,0.0693722021,9.4466570869
600183.SH,20181231,0.0073243173,0.0010265477,0.0013270825,0.016356626,0.0131691806,-0.012142625,-0.017187607,0.0182141625,,0.0293998923,0.4108838638,1,,0.0293998923,0.4108838638,0.0840819827,9.4638909017
600183.SH,20190331,0.0352065687,0.0243767058,0.0007990036,0.0201454379,0.0354167205,-0.011040015,0.0232568095,0.0011198963,,0.0097411324,0.4030939913,0,,0,0,0.020670344,9.5074504037
600183.SH,20190630,-0.035924135,-0.006121667,0.0445482845,0.0175981755,-0.037155699,0.0310340313,0.0106602602,-0.016781927,,0.0158376373,0.3996716211,1,,0.0158376373,0.3996716211,0.0502827272,9.5188615564
600183.SH,20190930,-0.073139285,-0.043387278,0.0771953805,0.1075645635,-0.074755484,0.0313682131,0.0297343193,-0.07312159,,-0.026920957,0.4728374366,1,,-0.026920957,0.4728374366,0.0824232091,9.5810635547
600183.SH,20191231,0.0155641639,0.0342251843,0.0100587323,0.0380485064,0.0161709356,0.0180542418,0.0435680739,-0.009342897,,0.0308000727,0.4903044245,1,,0.0308000727,0.4903044245,0.1079109164,9.6508448933
600233.SH,20030630,-0.000547395,-0.017709684,0.0122572303,0.0259605139,-0.000547395,-0.01716229,-0.017709684,0,,-0.004626215,0.4799392827,0,,0,0,0.0217157233,6.3248652858
600233.SH,20030930,-0.000301998,-0.010298906,-0.002135657,0.0090296563,-0.000301998,-0.009996908,-0.010298906,0,,-0.016759254,0.4940899107,0,,0,0,0.0370667114,6.3235954093
600233.SH,20031231,0,0.0456692662,0.000270278,0.0212395088,0,0.0456692662,0.0456692662,0,,0.0048120958,0.4715337387,1,,0.0048120958,0.4715337387,0.059671172,6.388360545
600233.SH,20040331,0,-0.053980589,0.0024258654,0.0123307118,0,-0.053980589,-0.053980589,0,,0.0146612639,0.4624940639,0,,0,0,0.0123308799,6.3458186249
600233.SH,20040630,0,0.0511485713,-0.006195362,-0.036969752,0,0.0511485713,0.0511485713,0,,0.0357050706,0.517721068,0,,0,0,0.0126413799,6.3598978646
600233.SH,20040930,0,0.0332494332,0.0027833541,0.0229297669,0,0.0332496061,0.0332496061,0,,-0.00168371,0.5250948957,1,,-0.00168371,0.5250948957,0.0353942399,6.4145557325
600233.SH,20041231,0,-0.047126154,0.0047243238,0.021268955,0,-0.047126317,-0.047126317,0,,-0.003558063,0.5515259157,1,,-0.003558063,0.5515259157,0.0547807046,6.3883583597
600233.SH,20050331,0,-0.005205931,0.0023421562,0.0159834131,0,-0.005205931,-0.005205931,0,,-0.025569561,0.5549383808,0,,0,0,0.0159834131,6.3990781788
600233.SH,20050630,0,0.0287358606,-0.013843226,-0.046081553,0,0.0287358606,0.0287358606,0,,0.0363498176,0.5787452155,0,,0,0,0.0097071216,6.3815802874
600233.SH,20050930,0,-0.036907684,0.0089048062,0.0425868568,0,-0.036907684,-0.036907684,0,,0.0082471215,0.5614751497,0,,0,0,0.0524653273,6.3872433945
600233.SH,20051231,0,0.0044985302,-0.004189888,-0.000832693,0,0.0044985302,0.0044985302,0,,-0.014573313,0.5899479701,1,,-0.014573313,0.5899479701,0.0608197722,6.3909025285
600233.SH,20060331,0,0.0138892941,0.0049445451,0.0200075588,0,0.0138892941,0.0138892941,0,,-0.014759188,0.5825518876,0,,0,0,0.0189995013,6.4242375442
600233.SH,20060630,0,0.065894272,0.0060182238,-0.006996799,0,0.065894272,0.065894272,0,,-0.037561637,0.6704842036,0,,0,0,0.0417826164,6.4814657908
600233.SH,20060930,0,0.0099390851,0.0078639689,0.0328984559,0,0.0099390851,0.0099390851,0,,-0.064452505,0.6288150304,0,,0,0,0.0750406669,6.5234110465
600233.SH,20061231,0,0.0450956606,0.0622534686,0.0681318907,0.0267210753,0.0183745853,0.0183745853,0.0267210753,,0.155388113,0.6371990184,1,,0.155388113,0.6371990184,0.0942480287,6.6306746785
600233.SH,20070331,0,0.0390108938,-0.042995361,0.00030119,-0.024369869,0.0633807629,0.0633807629,-0.024369869,,0.0233455859,0.5253138088,0,,0,0,0.0425722704,6.6692337148
600233.SH,20070630,0,-0.022956449,0.0074659329,0.0054640078,-0.000322547,-0.022633902,-0.022633902,-0.000322547,,-0.038073262,0.5570709872,0,,0,0,0.0736539875,6.651586473
600233.SH,20070930,0,0.0010489511,0.0105635409,0.0493318379,0.0001370781,0.000911873,0.000911873,0.0001370781,,-0.039878488,0.5726351799,1,,-0.039878488,0.5726351799,0.1242971517,6.7007392276
600233.SH,20071231,0,-0.039599433,-0.000155472,0.0310804365,0.0003368976,-0.03993633,-0.03993633,0.0003368976,,0.0732247438,0.5490724184,1,,0.0732247438,0.5490724184,0.165232853,6.6921837375
600233.SH,20080331,0,-0.006456923,0.0042815818,0.0186748075,-0.000347236,-0.006109811,-0.006109811,-0.000347236,,-0.040240641,0.5234469109,0,,0,0,0.0186749315,6.7043275865
600233.SH,20080630,0,0.0119961389,0.0106894079,0.0018833742,-0.00008138,0.0120776411,0.0120776411,-0.00008138,,-0.021419996,0.5732367465,1,,-0.021419996,0.5732367465,0.0257201238,6.7181115403
600233.SH,20080930,0,0.0356113203,0.0095992306,0.0404311228,0.0000154729,0.0355958474,0.0355958474,0.0000154729,,-0.036281127,0.5755286951,1,,-0.036281127,0.5755286951,0.0662867913,6.7914016712
600233.SH,20081231,0,0.009865076,0.0092588931,0.0245993868,0.0011257522,0.0087392115,0.0087392115,0.0011257522,,0.1499879123,0.5146332054,1,,0.1499879123,0.5146332054,0.0841168625,6.8252854282
600233.SH,20090331,0,-0.002223298,0.0117321243,0.0330230294,0.0019055444,-0.004128734,-0.004128734,0.0019055444,,-0.113869501,0.4265807754,0,,0,0,0.0269029598,6.8556203674
600233.SH,20090630,0,0.0300208344,0.0125977559,0.0140689936,0.0032311393,0.0267896951,0.0267896951,0.0032311393,,-0.14131857,0.4494970927,0,,0,0,0.0522150845,6.8987657944
600233.SH,20090930,0.00827001,0.0081469083,-0.001873971,0.0412648877,0.0053290911,0.0028178172,0.0110878272,-0.002940919,,0.0396817196,0.3892314097,0,,0,0,0.1017018502,6.9469957035
600233.SH,20091231,0.0287481833,0.0268889892,-0.002728696,0.0269019697,0.0259115085,0.0009774807,0.0297256641,-0.002836675,,-0.015184989,0.3622293984,1,,-0.015184989,0.3622293984,0.133903899,6.9993898027
600233.SH,20100331,-0.021990499,-0.039216244,0.0057100405,0.0262703836,-0.021973072,-0.017243173,-0.039233672,0.0000174276,,0.0792438293,0.3256306182,0,,0,0,0.0262703836,6.9863594139
600233.SH,20100630,-0.007286259,-0.008393142,0.0013152446,0.0112574137,-0.007301881,-0.001091261,-0.00837752,-0.000015622,,-0.004095025,0.3731632981,0,,0,0,0.0606519279,6.9892196833
600233.SH,20100930,-0.000074479,0.0108872491,0.0110075395,0.0329960716,-0.000066367,0.0109536162,0.0108791376,8.1115366E-6,,0.0496936697,0.3654000195,1,,0.0496936697,0.3654000195,0.0934746744,7.0321673164
600233.SH,20101231,-0.005325469,-0.015172245,0.0093667681,0.0663588238,-0.00530878,-0.009863465,-0.015188934,0.000016689,,0.0878959355,0.3205809644,1,,0.0878959355,0.3205809644,0.1559040564,7.0820870019
600233.SH,20110331,0,-0.019542099,0.0051087387,0.0170212047,8.400182E-6,-0.019550416,-0.019550416,8.400182E-6,,-0.225002402,0.2870833594,0,,0,0,0.0170211207,7.0795628403
600233.SH,20110630,0,0.0073930735,0.0057634461,0.0061077134,6.7371297E-7,0.0073923998,0.0073923998,6.7371297E-7,,0.0713677628,0.3190399792,1,,0.0713677628,0.3190399792,0.0440148476,7.0929733036
600233.SH,20110930,0,-0.005650443,0.0076710821,0.0289534324,-0.000041463,-0.005609063,-0.005609063,-0.000041463,,-0.080715455,0.3205746199,1,,-0.080715455,0.3205746199,0.0723820438,7.1160089238
600233.SH,20111231,0,0.0004562634,0.0068961625,0.0481072459,1.8676024E-6,0.0004543958,0.0004543958,1.8676024E-6,,0.0433915497,0.3032418736,1,,0.0433915497,0.3032418736,0.1187998137,7.1634300648
600233.SH,20120331,0,-0.004090503,0.0052290165,0.01724482,0.0000264843,-0.004117064,-0.004117064,0.0000264843,,0.0954129792,0.2850660407,0,,0,0,0.01724482,7.1764985389
600233.SH,20120630,0,0.013862137,0.0009190418,-0.005462581,-0.000013223,0.0138754365,0.0138754365,-0.000013223,,0.0066362246,0.2998199522,1,,0.0066362246,0.2998199522,0.0299319921,7.1848630905
600233.SH,20120930,0,0.0016008385,-0.006082201,0.0129097165,-6.518566E-6,0.0016073571,0.0016073571,-6.518566E-6,,-0.024105505,0.2713606203,1,,-0.024105505,0.2713606203,0.0571301514,7.1992693748
600233.SH,20121231,0,-0.001748587,0.0036330763,0.0222957483,0.0000609659,-0.001809552,-0.001809552,0.0000609659,,0.0869927771,0.2642734053,1,,0.0869927771,0.2642734053,0.0786087665,7.2196082914
600233.SH,20130331,0,0.0089667009,-0.021813987,-0.010404011,0.0000713055,0.0088953222,0.0088953222,0.0000713055,,-0.069525333,0.2564391082,0,,0,0,0.0130994904,7.2181699469
600233.SH,20130630,0,0.0041776681,0.0033079407,-0.008696248,4.325543E-6,0.0041733425,0.0041733425,4.325543E-6,,-0.059338752,0.2863023396,0,,0,0,0.0241548585,7.2136411277
600233.SH,20130930,0,0.0193710938,0.0056057203,0.0187909022,0.0000181908,0.0193529766,0.0193529766,0.0000181908,,0.0311387906,0.2936170896,1,,0.0311387906,0.2936170896,0.0430689529,7.2510928949
600233.SH,20131231,0,-0.051621735,0.0040813834,0.0127989707,-0.000076828,-0.051544907,-0.051544907,-0.000076828,,0.0094882781,0.2619162305,1,,0.0094882781,0.2619162305,0.0543109944,7.2114965101
600233.SH,20140331,0,0.0292627217,-0.009228083,0.0020116341,-0.000011514,0.0292742353,0.0292742353,-0.000011514,,-0.004459752,0.2909551601,0,,0,0,0.0142067596,7.2422917861
600233.SH,20140630,0,0.0263255527,0.0037557631,-0.008050282,0.0000183211,0.0263072316,0.0263072316,0.0000183211,,-0.025878116,0.342702094,0,,0,0,0.0234377538,7.2604020708
600233.SH,20140930,0.0018272055,-0.004711882,0.0091563389,0.0195270196,0.0019129502,-0.006624832,-0.004797627,0.0000857447,,0.0261542414,0.3059363795,1,,0.0261542414,0.3059363795,0.0370374926,7.2751085363
600233.SH,20141231,0.0039949224,0.0197085978,0.0047104805,0.011631005,0.0059076483,0.0138008802,0.0187574983,0.0009510302,,0.0070642317,0.3183742536,1,,0.0070642317,0.3183742536,0.048144622,7.3059670787
600233.SH,20150331,-0.001721642,-0.015756003,-0.006343579,0.0009301892,-0.00156914,-0.014186728,-0.015812478,0.0000566091,,0.0227848006,0.2645268868,0,,0,0,0.0102861386,7.291030264
600233.SH,20150630,-0.003956359,0.0056140716,0.0020303577,-0.002754517,-0.00439328,0.0100072838,0.0053514413,0.0002625621,,-0.016169996,0.2847769047,0,,0,0,0.0203370447,7.2938856703
600233.SH,20150930,0.0135936379,0.0104915018,0.0052221319,0.0149468846,0.013486656,-0.002995086,0.0110089436,-0.000517374,,0.0049981768,0.2561562018,0,,0,0,0.0351000645,7.319006018
600233.SH,20151231,0,-0.003157612,0.0054572681,0.0124335887,-0.000735532,-0.002422212,-0.00300112,-0.000156625,,0.0360300062,0.2613903752,1,,0.0360300062,0.2613903752,0.0465991464,7.3282391717
600233.SH,20160331,0,0.0269436189,-0.012501558,-0.004127016,-0.000303015,0.027246765,0.0271208044,-0.000177054,,-0.076740814,0.2280608856,0,,0,0,0.0124206491,7.3507993687
600233.SH,20160630,0.006420789,-0.021616934,0.0162421562,0.0078206494,0.0062833199,-0.027900319,-0.021507653,-0.000109346,,-0.040092691,0.2977036048,0,,0,0,0.0166466017,7.3369070304
600233.SH,20160930,-0.019531834,1.3964688137,3.7241011304,4.2523510956,0.0231391029,1.3733296457,1.3537978121,0.0426709366,,-0.457188532,0.8170682965,0,,0,0,0.63533116,9.2313464121
600233.SH,20161231,0,0.0585024863,-0.00371581,0.0350692718,-0.002371654,0.0608741404,0.0608741404,-0.002371654,,-0.067448684,0.2066631492,1,,-0.067448684,0.2066631492,0.1343392175,9.3207955936
600233.SH,20170331,0,-0.067037478,0.0000232363,0.0250314308,-0.000357597,-0.066679872,-0.066679872,-0.000357597,,0.1478923533,0.1893119771,0,,0,0,0.0250079259,9.2778817799
600233.SH,20170630,0,0.0320840324,0.0001148359,-0.000791504,0.0003522749,0.0317317574,0.0317317574,0.0003522749,,0.075362994,0.221558161,0,,0,0,0.0647424405,9.3086946774
600233.SH,20170930,0.000039679,0.019718483,0.0000276158,0.0331365925,0.0011126714,0.0186058026,0.0186454816,0.0010729923,,-0.05171081,0.2151954835,1,,-0.05171081,0.2151954835,0.0958780813,9.360200271
600233.SH,20171231,0.0565986177,0.1726613965,0.0117442412,0.0448225689,0.0792140563,0.0934473402,0.1500459579,0.0226154386,,0.2184203231,0.2569680027,1,,0.2184203231,0.2569680027,0.1245492917,9.5569866768
600233.SH,20180331,-0.017031295,-0.066744393,0.0094299833,0.0317436183,-0.017433058,-0.049311328,-0.066342623,-0.000401763,,-0.287932403,0.2386895535,0,,0,0,0.0226266697,9.5213587034
600233.SH,20180630,0.0027562506,0.0474646132,0.0004494897,0.0132377575,0.0047572408,0.0427073724,0.0454636229,0.0020009903,,-0.047578167,0.2753199512,1,,-0.047578167,0.2753199512,0.0594003914,9.5802899991
600233.SH,20180930,0.0002496992,0.0195475781,0.0033254455,0.0345935175,0.0017322141,0.0178153571,0.0180650563,0.0014825149,,-0.056108385,0.2787307648,1,,-0.056108385,0.2787307648,0.0876611441,9.6330163006
600233.SH,20181231,0.1762683011,0.2232823803,0.042617457,0.0852376531,0.1774383821,0.0458440114,0.0266771243,0.1966052691,,0.0196387948,0.3521942192,1,,0.0196387948,0.3521942192,0.1265817946,9.9019130637
600233.SH,20190331,-0.002785072,-0.031038877,0.0000812979,0.018361993,-0.003146706,-0.027892176,-0.032244879,0.0012059973,,0.0810835647,0.2848635316,0,,0,0,0.0183147687,9.8891551374
600233.SH,20190630,-0.000605506,0.0107880612,0.0036709128,0.0073918322,-0.005290114,0.0160781756,0.0149492913,-0.00416123,,0.0071935253,0.3183494802,1,,0.0071935253,0.3183494802,0.0438098578,9.9071717525
600233.SH,20190930,0.0089701064,0.0084101133,0.0056064566,0.0311755163,0.0126158101,-0.004205697,0.0065379385,0.0018721748,,-0.031172811,0.3182192742,1,,-0.031172811,0.3182192742,0.0690298113,9.9459939532
600233.SH,20191231,-0.008907708,0.0480968579,-0.000125323,0.0138395825,-0.012289381,0.0603862345,0.0501028378,-0.002005985,,0.058811542,0.3488397634,1,,0.058811542,0.3488397634,0.08054191,10.006088025
600549.SH,20030630,0.0248670028,0.0323089352,0.0007983134,0.0127080478,0.0233338741,0.0089749693,0.0613700195,-0.029061176,,0.036038435,0.3922543966,0,,0,0,0.0237933172,7.0377802312
600549.SH,20030930,0.0043903676,0.0100772986,0.0065888003,0.0234989158,0.0042134358,0.005863775,0.005863775,0.0042134358,,-0.002187369,0.3845320149,0,,0,0,0.0462672743,7.0708051575
600549.SH,20031231,0.1791562519,0.3726201801,0.1065222921,0.1148357219,0.1971382269,0.1754820382,0.3971157308,-0.024495466,,0.1631519416,0.6308548993,1,,0.1631519416,0.6308548993,0.0631742338,7.4678723698
600549.SH,20040331,-0.04788062,-0.042998439,0.0208064813,0.0308648663,-0.048735163,0.0057366663,-0.047855375,0.0048568789,,-0.180039609,0.4315516648,0,,0,0,0.0134779275,7.4556645841
600549.SH,20040630,0.1011417393,0.1616656157,0.0095392485,0.0124961762,0.1006179866,0.0610476869,0.1390631343,0.0226025392,,0.0034890058,0.673584126,0,,0,0,0.0373674625,7.6162190593
600549.SH,20040930,0.0407034132,-0.013924187,0.0310783709,0.0529863817,0.0431431077,-0.057067295,-0.026211883,0.0122876956,,-0.02500112,0.5851708801,1,,-0.02500112,0.5851708801,0.0653632017,7.654537677
600549.SH,20041231,-0.03892021,0.0205256916,0.0328297427,0.0192755727,-0.037930304,0.0584560425,0.0332786102,-0.012752871,,0.0344435713,0.6653988085,1,,0.0344435713,0.6653988085,0.0768963387,7.6935672798
600549.SH,20050331,0.0946648188,0.1374930561,-0.000769806,0.0111527367,0.103507407,0.0339856035,0.0694029896,0.0680900209,,-0.05426723,0.6450546008,0,,0,0,0.01799659,7.8321509569
600549.SH,20050630,0.1907747778,0.2492245208,-0.006447531,0.0093736781,0.1931375101,0.0560870503,0.2091685713,0.0400559892,,-0.013457524,0.7620409621,0,,0,0,0.0417851177,8.0621495179
600549.SH,20050930,-0.021359375,-0.005268117,0.0059390285,0.0200692834,-0.018653219,0.0133850706,-0.017431757,0.012163609,,-0.013189869,0.608120491,0,,0,0,0.0532741183,8.0768422163
